43,91092106; 50,33677975;
43,91075489; 50,33689418;
43,91067181; 50,33698629;
43,91062371; 50,33707839;
43,91061934; 50,3371705;
43,91068055; 50,33732121;
43,91080737; 50,33751658;
43,91091323; 50,33765332;
43,91099585; 50,33773668;
43,9111472; 50,33783586;
43,91135826; 50,33797012;
43,91216894; 50,33835787;
43,91243223; 50,33848091;
43,91259209; 50,33851992;
43,91274025; 50,33853346;
43,91288064; 50,33847923;
43,91308986; 50,33834891;
43,91334891; 50,33817777;
43,91360458; 50,33800112;
43,9140808; 50,33767721;
43,91472978; 50,33720402;
43,9153255; 50,33675648;
43,91612946; 50,33615547;
43,91671975; 50,33571419;
43,91683871; 50,3356301;
43,91696509; 50,33558691;
43,91702114; 50,33565983;
43,917071; 50,33583944;
43,91719853; 50,33632136;
43,91720836; 50,33651654;
43,91709312; 50,33664439;
43,91690331; 50,3367966;
43,91659365; 50,3369953;
43,91614925; 50,33731577;
43,9155833; 50,33762403;
43,9150134; 50,33796376;
43,91434444; 50,33834614;
43,91391418; 50,33859975;
43,91369874; 50,33873674;
43,91307953; 50,33905261;
43,91294119; 50,33911286;
43,91288479; 50,33920351;
43,91290157; 50,33931738;
43,91324746; 50,33963271;
43,91344974; 50,33976098;
43,91405984; 50,34008584;
43,91448976; 50,34029188;
43,91482263; 50,34048998;
43,91504523; 50,34060417;
43,91526151; 50,34065351;
43,91541196; 50,34066752;
43,91560648; 50,34056696;
43,91611793; 50,34022446;
43,91704483; 50,33961955;
43,91818585; 50,33892873;
43,91882167; 50,33857889;
43,91985629; 50,33793697;
43,92088578; 50,33729776;
43,9215508; 50,33690094;
43,92291783; 50,33609067;
43,92350009; 50,33572223;
43,9239349; 50,3354409;
43,92425006; 50,33519209;
43,92436159; 50,33506568;
43,92437306; 50,33488577;
43,92431977; 50,33473371;
43,92425515; 50,3346078;
43,92412585; 50,33445837;
43,9239146; 50,33419448;
43,92343201; 50,33379671;
43,92310162; 50,33354314;
43,9230742; 50,33344928;
43,92314222; 50,33333514;
43,92342157; 50,33311375;
43,92368214; 50,33297059;
43,92384101; 50,33292893;
43,92397532; 50,33296505;
43,92410901; 50,33303998;
43,92430586; 50,33315168;
43,92448181; 50,33325628;
